disjoint_entity1,disjoint_entity2,violating_subclass
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131460944
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131472663
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131480124
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131686646
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131706553
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131731764
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131732959
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131733019
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131749649
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131828265
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131837474
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131837484
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131837509
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131837527
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131837704
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131981319
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131983928
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q132201803
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q132475465
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q61769833
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104213291
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104213481
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104215082
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104217152
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104234370
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104245416
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104594914
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104787068
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104861940
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105089970
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105315354
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105627910
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105635678
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105742140
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105871760
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106079632
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106153510
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106243927
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106336729
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106409340
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106471546
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q130380350
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q131406042
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104089796
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104093532
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104234421
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104432548
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104727158
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104767164
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104767284
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104778597
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104903658
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105193322
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105436195
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105437825
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105476320
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105477187
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105576388
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105672762
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105688252
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105812880
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105978025
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105979196
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105985941
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105986282
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106121515
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106323832
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106376120
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q132202689
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104089783
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104093528
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104154414
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104489397
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105079980
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104787710
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q104787722
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105889467
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105889824
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105931888
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105947139
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q105979203
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106034493
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106034561
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106034583
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106065543
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106065549
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106076856
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106088004
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106115943
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106145656
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106168905
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q106170253
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q10957057
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11430312
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11488158
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11934751
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q10929914
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11078233
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11396089
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11396379
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11415594
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11416339
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11448774
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11573364
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11637208
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11934753
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11415554
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11415560
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11415564
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11415577
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11415599
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11415597
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11415838
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11484347
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11609585
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11630514
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11667335
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q10941155
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q10957513
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11391729
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11414663
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11834137
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q11773926
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072493
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072513
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072531
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072549
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072561
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072579
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072594
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63074110
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63226693
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072606
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072654
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072670
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072717
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072743
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072773
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072789
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072797
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072805
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072822
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072853
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072872
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63072886
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63074689
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63089015
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091758
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091774
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091780
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091794
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091803
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091851
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091878
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091917
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091952
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091960
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091971
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091976
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091983
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091988
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091992
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091998
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63091996
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092006
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092009
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092017
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092023
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092020
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092030
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092037
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092040
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092045
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092051
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092055
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092061
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092067
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092068
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092079
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092087
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092103
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092114
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092122
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092135
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092141
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092150
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092164
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092176
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092192
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092199
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092206
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092205
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092215
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092220
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092221
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092226
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092230
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092235
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63092241
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101527
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101530
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101529
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101535
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101538
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101539
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101537
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101543
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101540
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101541
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101547
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101544
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101545
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101549
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63101620
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63102065
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63102071
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63111265
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63189940
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63189949
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q63253683
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134519843
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134527516
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134539877
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134539932
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134540206
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134540303
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134540338
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134540985
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134541178
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134542218
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134579602
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134580108
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134580165
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134580926
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134587722
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134698745
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134704123
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134953873
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134953913
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q134958038
